user_id	user_ground_truths	user_top_k_prediction
28954	[20483, 18828, 2635, 14795, 2337, 722, 26272, 13223]	[2337, 2525, 2635, 722, 18828, 13223, 14795, 26272, 1811, 20483, 642, 4888, 3154, 7649, 14791, 2365, 14637, 2373, 23329, 141, 2334, 28990, 13221, 8543, 19476, 13222, 1551, 7831, 8522, 2662, 13112, 7457, 8544, 1538, 10875, 953, 16384, 15360, 3152, 4545, 850, 718, 20477, 2493, 19306, 4910, 13848, 978, 13930, 8542, 8305, 8537, 14796, 14789, 821, 12909, 8532, 1843, 17685, 12532, 20363, 4171, 11845, 19443, 7641, 13847, 17684, 7471, 14794, 16846, 559, 21400, 1537, 1609, 837, 3607, 13220, 13987, 13810, 2328, 16374, 2972, 17667, 8527, 7859, 21408, 2056, 17662, 13225, 13817, 18397, 18394, 4813, 51, 160, 15350, 1685, 18146, 12031, 18312]
28955	[8888, 6090, 1596, 3685, 1597, 6918, 3697, 35237]	[1302, 3685, 8888, 3697, 1307, 1596, 6090, 1597, 3681, 35237, 1638, 3689, 7123, 1182, 1352, 1625, 1636, 1199, 2642, 1292, 6918, 2595, 5692, 22057, 6232, 1262, 1198, 1623, 14840, 2195, 2633, 2641, 1663, 6102, 22095, 3683, 1211, 1186, 1240, 18243, 3676, 1224, 1632, 1233, 4363, 8994, 8216, 1212, 2616, 1191, 1679, 2486, 2541, 30068, 1122, 22065, 1260, 1148, 3680, 1325, 7082, 30847, 2489, 1294, 2606, 1287, 1183, 1305, 6901, 180, 2421, 15385, 2455, 184, 6365, 6903, 7122, 6095, 3687, 2599, 128, 1303, 5711, 12097, 2602, 1293, 5683, 1134, 1188, 8260, 2627, 27338, 1142, 2507, 2174, 5628, 11032, 3671, 6439, 2545]
28956	[3155, 7667, 13356, 17970, 11835, 40737, 8502, 40231, 8388, 1496, 5174, 3800, 3810, 28620, 8031, 25999]	[1500, 4994, 1509, 5174, 5430, 1546, 1537, 1493, 722, 3800, 7120, 1502, 7667, 7572, 13356, 40737, 3810, 11835, 23266, 1277, 17970, 32457, 3155, 5198, 40231, 12648, 8388, 7664, 3820, 1513, 3144, 8031, 8502, 1811, 1504, 1496, 23265, 17811, 12476, 28620, 1463, 13362, 7576, 24591, 7672, 17501, 250, 255, 8550, 26734, 5195, 1508, 256, 20376, 26735, 27938, 7592, 3171, 1314, 4995, 23288, 7575, 1515, 25999, 7658, 1503, 257, 9789, 17214, 258, 3164, 8393, 26736, 1526, 3147, 6078, 21561, 1492, 8488, 1284, 251, 13122, 7703, 35624, 21563, 3162, 13277, 8433, 35749, 17161, 1506, 5169, 8549, 5429, 12627, 8546, 8836, 27400, 17349, 5947]
28957	[29904, 29905, 37064, 12872, 32461, 35554, 39267, 12858, 9316]	[9316, 2635, 12858, 12889, 32461, 12872, 14701, 35554, 37064, 29904, 26799, 39267, 29905, 8263, 25440, 23833, 2679, 28930, 16634, 12849, 12851, 12853, 12788, 9471, 23603, 19280, 9733, 37003, 27434, 12862, 2786, 141, 924, 18898, 39268, 16626, 31509, 4231, 12594, 29906, 6657, 12787, 30851, 12860, 12848, 12345, 15110, 25384, 36716, 22716, 29909, 12845, 2972, 34596, 34244, 9734, 3195, 16628, 33280, 12871, 12854, 18292, 12846, 29113, 16672, 12769, 12831, 9317, 4166, 12750, 29897, 20617, 12870, 12855, 34790, 16625, 32651, 36467, 16662, 29907, 27433, 25392, 12861, 12735, 32582, 23244, 12746, 7891, 1066, 12859, 14451, 3196, 12761, 34967, 15278, 12856, 628, 30388, 2636, 16408]
28958	[337, 39027, 36713, 1362, 15961, 15963, 5826, 5827, 15962, 6882, 333, 6347, 6887, 326, 5060, 9071, 3626, 5578]	[333, 6347, 1362, 336, 422, 337, 3626, 5313, 5827, 1665, 15962, 4371, 340, 3448, 15961, 14483, 326, 6883, 15963, 3453, 6882, 5826, 4587, 39027, 6263, 36713, 232, 1351, 9173, 5840, 5798, 5321, 5060, 128, 9071, 5799, 6291, 2172, 14267, 29120, 6527, 378, 367, 5792, 6887, 5815, 1307, 1405, 20254, 4383, 1671, 363, 5578, 9072, 1292, 9687, 9196, 129, 7543, 183, 9493, 14485, 5801, 9134, 3112, 433, 6285, 2210, 5070, 18169, 19587, 39600, 9483, 6271, 1287, 9169, 5067, 388, 1406, 9074, 18148, 16468, 5791, 10691, 5068, 425, 16461, 9147, 20921, 1344, 443, 9157, 25414, 391, 335, 5314, 21192, 19594, 7445, 1804]
28959	[20074, 6416, 38112, 2126, 2363, 575, 559, 38005, 6384]	[559, 6416, 575, 141, 6384, 20074, 2363, 38005, 283, 38112, 2126, 192, 6412, 6392, 10350, 6127, 19060, 6701, 2908, 1706, 12322, 978, 6393, 6387, 805, 160, 6389, 15880, 14283, 9163, 39899, 8597, 6377, 28079, 14139, 5145, 369, 6388, 27822, 12131, 16499, 4654, 766, 10239, 1571, 2241, 6414, 9608, 6700, 6592, 6378, 756, 6826, 6415, 6417, 18144, 24777, 2673, 34933, 6396, 307, 15903, 6445, 19079, 19798, 2119, 15610, 15907, 17273, 3271, 13130, 809, 51, 5632, 3054, 7100, 1797, 553, 4207, 1421, 2971, 791, 5013, 8157, 208, 8104, 11354, 1441, 30743, 547, 2127, 8023, 5211, 6139, 303, 4598, 19401, 35752, 189, 35285]
28960	[835, 830, 7209, 18290, 20654, 9216, 16399, 33919, 37461, 34735, 827, 26036, 2013, 33892, 826, 40669, 2016, 20920, 34636]	[835, 837, 1355, 827, 7209, 822, 830, 832, 1628, 9216, 19337, 8367, 5512, 2016, 8366, 829, 2011, 5515, 16399, 9306, 1356, 15343, 12810, 828, 2018, 5519, 826, 9213, 1998, 1627, 2022, 1358, 6057, 2014, 825, 37461, 18630, 34735, 15338, 2027, 34636, 2013, 6747, 9220, 29415, 2533, 2019, 1357, 2000, 16922, 40669, 26036, 18290, 38456, 2015, 5518, 13301, 14986, 20920, 1354, 9309, 8966, 8968, 2006, 12462, 2025, 6744, 35737, 33919, 16904, 4434, 15344, 19338, 5593, 14971, 20654, 1629, 6745, 9212, 8962, 35121, 16921, 16398, 33892, 33399, 2024, 824, 27783, 18050, 13499, 16920, 22037, 15337, 39408, 39860, 20670, 37448, 20526, 23761, 7203]
28961	[24535, 34283, 40672, 36786, 24177, 37359, 22719, 25246]	[21536, 17406, 22719, 37359, 24535, 24177, 40672, 36786, 25246, 21933, 34283, 22562, 10877, 22929, 22566, 24686, 10883, 21181, 25527, 10879, 27076, 21909, 25338, 23705, 27561, 23308, 21920, 24616, 34194, 22363, 25675, 24311, 22387, 31062, 33424, 23225, 10880, 12190, 23310, 26443, 24209, 23902, 34282, 21901, 33730, 23202, 21696, 23096, 21913, 23214, 23685, 23885, 24663, 23188, 30333, 22919, 21864, 21695, 21856, 22649, 23185, 22522, 21895, 27753, 12192, 20727, 22386, 34870, 29314, 23307, 23193, 25673, 24078, 24590, 31811, 24179, 23097, 24623, 24723, 25007, 22582, 25116, 23872, 21930, 22669, 21573, 23154, 22530, 10876, 23205, 26854, 23200, 24296, 29533, 8849, 21948, 36044, 24180, 22552, 24183]
28962	[4430, 39962, 2525, 27734, 11039, 25782, 20431, 17764, 2025, 35329, 19194, 20433, 3154, 1811]	[718, 4430, 837, 1811, 5452, 19194, 27734, 20433, 11039, 12440, 160, 17764, 2337, 3011, 25782, 1538, 2025, 6037, 20431, 39962, 2525, 283, 3154, 19193, 8968, 19229, 9776, 30531, 35329, 12446, 2971, 18467, 10053, 9832, 20422, 4441, 19192, 19222, 19177, 7209, 51, 11931, 32336, 7009, 19187, 832, 19014, 23042, 17032, 20472, 5240, 822, 11880, 17334, 19018, 2662, 9808, 20469, 8364, 976, 4221, 10068, 12012, 25892, 23079, 17181, 7777, 12447, 2635, 18105, 12730, 11997, 7681, 19185, 9778, 25514, 7001, 5032, 4930, 23263, 9306, 4914, 19206, 22305, 978, 1627, 24936, 23077, 20141, 12449, 9779, 5268, 23081, 8537, 10073, 18459, 7060, 3012, 3152, 40439]
28963	[22896, 29107, 35106, 23868, 21126, 34541, 25011, 22513, 29204, 25669, 25546, 24130, 24444, 24733, 22539, 23027, 23890, 26483, 29816, 23881, 22500, 24670, 23212, 23026, 23005, 40967, 23873, 23117, 26057, 33423, 29064, 21336, 22179, 29049, 29063, 28053, 27959, 36477, 28511, 25684, 31443, 34718, 26244, 26677, 28499, 27860, 30557, 25192, 30190, 28510, 29740, 22837, 31172, 38602, 26099, 23385, 23030, 27845, 21359, 38436, 21131, 21122, 22172, 22173, 8849, 21590, 21573, 23869, 24179, 24180, 21536, 24449, 24077, 24137, 21909, 27063, 33219, 24446]	[8849, 21536, 21590, 23030, 20712, 21933, 21178, 22172, 29049, 23154, 21342, 21115, 22173, 20727, 10879, 25684, 23517, 21122, 21909, 21913, 27860, 23112, 20725, 24449, 22530, 34541, 23387, 24260, 24077, 21358, 21620, 21703, 23385, 25192, 21131, 22952, 26677, 28499, 21548, 22370, 28054, 20728, 22562, 24230, 26244, 29740, 23225, 21948, 21126, 24505, 26099, 28510, 22879, 34197, 34718, 27843, 23683, 22123, 21573, 25558, 22667, 28687, 21176, 20743, 24670, 21359, 31442, 21934, 20713, 21322, 25435, 23890, 23026, 23297, 23117, 21588, 23214, 21336, 22919, 21323, 24111, 23646, 24114, 27845, 27958, 31443, 22166, 21856, 20686, 10880, 21159, 35106, 26057, 22539, 22513, 24446, 22179, 25000, 31441, 22654]
28964	[12256, 35677, 29367, 29368, 40870, 35678, 27894, 12255]	[12256, 29367, 17167, 35678, 26221, 29368, 27894, 21012, 21011, 35677, 21010, 37294, 12255, 40870, 12957, 26220, 16421, 21009, 29366, 16440, 16435, 12953, 32185, 26830, 8239, 20355, 18520, 16424, 4236, 21417, 16423, 16438, 32687, 14791, 21421, 12470, 21418, 16431, 17122, 19127, 16437, 16439, 20341, 38860, 12958, 14812, 16428, 38859, 39995, 22003, 32689, 20082, 20395, 20343, 30156, 33718, 20349, 21428, 17394, 4311, 11679, 11685, 22559, 12954, 17478, 40445, 11684, 19231, 30229, 20354, 2337, 8540, 16600, 12465, 20340, 20348, 14811, 20334, 25083, 1509, 26827, 33458, 19209, 33456, 18295, 16436, 20371, 20344, 20360, 20350, 8408, 22007, 7989, 16145, 30154, 30155, 32686, 16141, 32688, 36070]
28965	[31310, 25018, 39138, 28998, 33710, 23297, 12189, 31170]	[23297, 12189, 39138, 25018, 28998, 33710, 31170, 23697, 39344, 31310, 24419, 38997, 23927, 37175, 35176, 38756, 9920, 28997, 28747, 32249, 39087, 35480, 26643, 28795, 23108, 8850, 28753, 23350, 40009, 36317, 17484, 23641, 24409, 30320, 27309, 37924, 33310, 34748, 27516, 25031, 27256, 24981, 38752, 21635, 22875, 21520, 26104, 8849, 21536, 37176, 27524, 26109, 34554, 38431, 30906, 33389, 26110, 29541, 27306, 31713, 22722, 32247, 38122, 37102, 21948, 28793, 38755, 23340, 38995, 29003, 38998, 32246, 35496, 36870, 33383, 17406, 24179, 30173, 39265, 40319, 38076, 27310, 38989, 26409, 21901, 27296, 37104, 39762, 21517, 23298, 38951, 38072, 25917, 22918, 38397, 9588, 25119, 23209, 25927, 28812]
28966	[23912, 12190, 21917, 21913, 39247, 23701, 21862, 36562, 40599, 40910]	[21913, 12190, 40599, 23712, 21536, 21862, 22919, 40910, 21917, 21909, 39247, 36562, 21695, 21923, 23912, 21128, 24580, 23701, 21696, 22513, 21912, 22592, 21926, 23154, 22562, 23225, 24230, 22454, 10882, 22522, 22644, 25666, 23214, 21516, 22879, 25682, 22593, 22509, 23516, 24185, 22882, 25116, 21918, 17406, 25233, 25309, 22521, 22883, 21934, 23902, 22535, 21933, 22632, 27949, 24114, 22961, 22436, 25103, 22880, 23677, 23207, 22669, 22317, 22630, 22387, 24054, 25323, 38098, 22524, 25320, 30315, 25669, 17405, 32283, 21535, 27969, 25668, 21948, 23517, 23539, 22948, 25077, 27588, 22903, 12188, 29527, 23713, 26721, 23688, 29723, 24595, 23665, 22885, 24260, 23904, 26951, 21858, 22425, 29551, 25574]
28967	[35409, 24616, 32984, 8849, 24206, 28209, 22397, 24702, 22566, 27447, 24209]	[21536, 23225, 22566, 24616, 23193, 27447, 17406, 24209, 23872, 24311, 24723, 23200, 24206, 24663, 22719, 24207, 22522, 23185, 23192, 36615, 22562, 24642, 21933, 24702, 35409, 10880, 28209, 8849, 32984, 25294, 22397, 22521, 24535, 38920, 21950, 31062, 22919, 32127, 27449, 22592, 23214, 23297, 39454, 39765, 24205, 38805, 10879, 25682, 33771, 22387, 38511, 23027, 10883, 38810, 23902, 39813, 28256, 36866, 35715, 21917, 22491, 38806, 21909, 23201, 24179, 38400, 22669, 22923, 24292, 22456, 23913, 21856, 22514, 22652, 22990, 34870, 22918, 21913, 35097, 12190, 21126, 24959, 23715, 23155, 26325, 40125, 22446, 36203, 30325, 23517, 24657, 36614, 25279, 21181, 23026, 24590, 22594, 38401, 25044, 22530]
28968	[28469, 22905, 8849, 8850, 28230, 24544, 22605, 22450]	[21536, 22450, 22905, 8849, 22605, 8850, 24542, 24544, 28469, 28230, 21933, 22667, 24543, 24546, 24746, 24740, 22562, 10883, 24742, 24545, 34011, 17406, 22376, 22491, 22530, 23225, 22361, 21516, 22387, 23154, 21909, 21934, 22625, 21913, 10879, 22902, 22446, 23012, 22522, 22606, 24741, 21126, 24745, 24213, 22626, 22618, 25635, 21950, 17484, 24743, 22880, 21590, 23214, 22719, 24209, 25677, 22539, 21948, 22919, 23027, 22965, 24318, 22879, 22366, 22903, 23297, 24567, 23026, 23532, 23517, 21917, 23715, 23902, 22952, 24281, 24696, 12186, 25056, 22397, 22459, 25347, 25559, 21695, 22650, 20727, 21128, 24260, 23017, 22380, 22930, 22882, 23196, 26701, 23397, 22550, 22574, 24744, 24739, 21904, 40360]
28969	[15767, 15838, 27157, 32468, 27169, 27582, 38686, 27159, 23097, 27160]	[10880, 21536, 27159, 27157, 32468, 27169, 27160, 26604, 25333, 32473, 27584, 27582, 34276, 32156, 26325, 27931, 38686, 15838, 27586, 33210, 37881, 38563, 25294, 36191, 27573, 27595, 27158, 30706, 35491, 34279, 39491, 22566, 22719, 30707, 31803, 28211, 27165, 23097, 36192, 38091, 26605, 29513, 27591, 34275, 27920, 17406, 32560, 27585, 27925, 15767, 31213, 31095, 38090, 32491, 26606, 27568, 27566, 37011, 27565, 27592, 31212, 27576, 26326, 32475, 27593, 31097, 27932, 27571, 27564, 32489, 37388, 38410, 27578, 28210, 27934, 27569, 34278, 29173, 27596, 30702, 34277, 26856, 31947, 35890, 38411, 38910, 34272, 33564, 38023, 31215, 28752, 27927, 28748, 27583, 37386, 31118, 39784, 30704, 27933, 29338]
28970	[22366, 26366, 23026, 24134, 22913, 22883, 24257, 27082, 29883, 24422, 26706, 37904, 17484, 22719, 24234, 8869, 31797, 32554, 34396, 30463, 30462, 26662, 17498, 30446, 23715, 17406, 24312, 21696, 40940, 40849, 21933, 23214]	[21536, 17498, 17406, 19007, 19112, 6983, 22719, 21696, 22913, 19117, 22883, 23028, 19113, 26662, 23715, 17484, 17579, 21909, 22436, 22882, 19661, 30446, 19107, 16737, 24134, 30461, 13001, 23297, 24156, 19114, 8850, 19005, 22562, 19111, 23224, 24257, 21912, 16734, 21516, 19657, 31797, 24234, 30462, 30463, 26706, 25116, 21913, 8869, 21933, 8849, 25245, 19106, 24590, 23792, 32554, 30458, 13272, 23407, 22376, 30470, 26312, 24542, 16738, 23169, 31932, 24312, 29883, 19100, 19002, 24295, 9920, 22509, 19120, 22667, 21142, 40849, 24422, 21126, 40940, 22930, 22530, 19000, 22625, 24306, 25577, 25868, 23026, 23176, 39640, 30460, 24224, 37904, 27082, 25153, 8867, 32258, 21695, 19105, 10880, 22656]
28971	[34754, 26445, 26469, 40719, 26446, 26645, 23350, 32097]	[26446, 23350, 32097, 23297, 26445, 21520, 34754, 40719, 39261, 26469, 26645, 23108, 28742, 34554, 23922, 27256, 36758, 27243, 25018, 24419, 28793, 9588, 26104, 27324, 28809, 27252, 9602, 9584, 23348, 24915, 23916, 29010, 40145, 31304, 25521, 27259, 31900, 40673, 9597, 25111, 31958, 28804, 29018, 39312, 38774, 26444, 26102, 40703, 29220, 38073, 23925, 24409, 9603, 27248, 27274, 27296, 32245, 26109, 27313, 23884, 21164, 9593, 23341, 30173, 25028, 27293, 39712, 21519, 35691, 27264, 32307, 29016, 24907, 24420, 23107, 35184, 23298, 27249, 23697, 28812, 38430, 39522, 27311, 26111, 27655, 9595, 39913, 29143, 27212, 40957, 35313, 30367, 38472, 35480, 30631, 40678, 39171, 28997, 27265, 24414]
28972	[1169, 16813, 19937, 14455, 12960, 21446, 28555, 2337]	[2337, 1169, 12960, 16813, 28555, 21446, 19937, 14455, 2334, 4905, 19727, 3607, 4289, 18184, 3617, 12918, 13221, 26737, 32949, 18329, 4543, 978, 11795, 37800, 4753, 11846, 9764, 31612, 20197, 4858, 16337, 1800, 4908, 13115, 4910, 13222, 12062, 3270, 13807, 8532, 14791, 13808, 14975, 14391, 4755, 3616, 4785, 10694, 16544, 26580, 7873, 13810, 18307, 15112, 17260, 38729, 19935, 33276, 4818, 32948, 11492, 26740, 12031, 30759, 896, 5607, 32674, 10955, 1168, 12921, 14389, 14392, 4764, 20182, 36056, 7859, 19934, 21410, 12916, 4888, 1352, 2220, 19949, 12595, 15328, 11647, 24391, 21684, 23314, 26562, 1165, 15235, 12928, 16846, 10857, 29392, 8537, 17677, 4735, 2373]
28973	[1504, 3800, 1500, 4995, 17280, 1281, 32172, 17201, 13277, 5131, 17352, 256, 40752, 257, 1526, 258, 1513, 39320, 1509, 9467, 32599, 18889, 17206, 40881, 13506, 7120, 31276, 28696, 1492, 12262, 16954, 12730, 3261, 14759, 25974, 3288, 141, 155, 2277, 744, 13419, 1951, 11438, 5125, 18004, 17933, 10414, 917, 11106, 1843, 20220, 14671, 685, 24024, 1844, 14597, 14921, 11915]	[1500, 1509, 2525, 1843, 7120, 5172, 1502, 1513, 1493, 5430, 1933, 722, 1526, 917, 674, 5198, 258, 4994, 1508, 675, 256, 257, 673, 12478, 934, 744, 4995, 1503, 1506, 12482, 1930, 13277, 17175, 28896, 12476, 1504, 1711, 18004, 8410, 13035, 686, 1277, 10414, 3800, 11837, 5174, 21841, 4342, 14312, 4037, 5131, 253, 571, 1492, 1853, 255, 39320, 685, 14921, 4186, 718, 1537, 3288, 18889, 14597, 17121, 1515, 17079, 3261, 8388, 1067, 1855, 1511, 21682, 2647, 681, 1546, 20608, 17391, 12627, 276, 5125, 684, 1857, 714, 17201, 17352, 1845, 1941, 1850, 5370, 676, 11915, 1527, 32599, 683, 2277, 5199, 17206, 6042]
28974	[1023, 1010, 1025, 12519, 38554, 39752, 12438, 20589, 13275, 980, 36654, 33997, 20894, 30919, 10866, 3224, 4813, 5028, 25507, 2337, 37088, 8540, 29267, 5550, 978]	[2337, 978, 1023, 980, 718, 283, 4289, 4207, 12438, 160, 5550, 12519, 51, 1609, 14637, 1025, 13275, 1010, 1538, 1169, 8540, 33997, 25507, 20589, 38554, 3224, 3261, 3154, 1165, 36654, 575, 642, 10694, 11647, 7666, 8542, 2525, 39752, 4813, 32773, 20894, 29267, 4294, 2373, 2220, 37088, 11944, 20551, 1021, 2432, 3211, 10866, 14458, 3152, 981, 13808, 8537, 2662, 141, 3270, 7649, 32809, 977, 2976, 5028, 19621, 30919, 4380, 16624, 18767, 5172, 7457, 11950, 643, 5860, 27762, 722, 9793, 9971, 21730, 3607, 2332, 7641, 6423, 3221, 9764, 14315, 4854, 7859, 8095, 4545, 20503, 14423, 13817, 6455, 19881, 13804, 30753, 30504, 2054]
28975	[36432, 28321, 5481, 5468, 10534, 17566, 19424, 11388, 5552, 20769, 5553, 2201, 5536, 10839, 2202, 10723, 10934, 18912, 10909, 17559, 10786, 36431, 11205, 10915, 11199, 15559, 10935, 10910, 37837]	[2201, 5536, 2203, 10787, 5538, 2202, 10934, 10910, 10721, 5470, 5560, 11199, 5527, 5552, 10722, 5553, 9240, 5481, 10547, 5458, 11205, 10702, 10786, 5558, 10935, 10909, 13655, 10911, 10134, 10734, 10843, 5503, 10575, 15559, 18912, 11893, 9984, 10583, 10551, 10947, 10723, 10145, 40908, 10725, 10839, 10541, 5468, 10925, 11244, 11240, 10933, 11245, 10742, 10732, 19424, 10554, 10932, 10719, 10897, 11409, 20769, 5485, 16455, 10143, 5532, 10136, 10135, 25328, 5525, 5450, 15195, 37837, 10204, 10735, 10107, 10717, 10913, 5505, 10137, 11450, 10146, 28321, 22856, 10138, 11266, 10147, 9975, 21288, 21214, 10915, 5530, 10209, 11390, 11198, 5541, 9986, 5471, 10584, 10710, 10904]
28976	[35261, 11398, 28473, 10939, 15546, 11809, 35260, 11817, 10928, 40603, 10187, 10101, 5525, 11239, 11649, 19149]	[11809, 10787, 10702, 35260, 40603, 28473, 5470, 5560, 15546, 5538, 5536, 10939, 2203, 10897, 33437, 10843, 10742, 10947, 5450, 11398, 10928, 20771, 10101, 11817, 10134, 35261, 10575, 10932, 10583, 19149, 11324, 13077, 10187, 23338, 21214, 5503, 11800, 2201, 10547, 10554, 10904, 18826, 16455, 11649, 10722, 5478, 9975, 16473, 10106, 10551, 10146, 12452, 11239, 9240, 5475, 5555, 16472, 6753, 18866, 19755, 15559, 10940, 5553, 19150, 5541, 5527, 11450, 10165, 5458, 21232, 10896, 10209, 5456, 5502, 11271, 21230, 9239, 37459, 10128, 10701, 5530, 10706, 37458, 10733, 5528, 32434, 29072, 10140, 13944, 11396, 10118, 5525, 10923, 10758, 10789, 5558, 13084, 1330, 21234, 25939]
28977	[23216, 22445, 22387, 27015, 24098, 22831, 22574, 24677]	[21536, 22387, 17406, 22919, 27015, 24677, 22364, 23216, 22574, 22445, 22562, 17405, 22719, 22410, 12190, 28065, 24098, 22524, 22831, 22438, 25738, 22365, 22623, 23234, 21859, 22369, 24977, 22635, 22839, 22578, 23542, 22432, 22405, 23902, 22669, 12186, 24079, 23517, 22618, 22435, 25059, 29520, 24430, 23214, 22397, 21172, 23679, 22651, 25751, 22398, 23233, 25701, 22633, 22380, 26375, 21856, 22941, 23505, 21858, 21933, 22718, 22413, 22572, 22381, 23306, 22409, 26492, 24965, 22585, 12188, 21913, 22404, 22553, 23182, 23504, 23509, 25116, 21126, 22597, 23715, 23681, 22830, 22430, 21903, 23674, 21920, 23896, 22835, 22671, 24070, 23293, 22949, 26493, 22522, 25039, 22662, 25698, 22634, 33581, 21154]
28978	[27256, 28810, 24508, 38430, 36570, 21948, 23697, 26446, 28802, 9588, 39003, 27646, 24581, 21536, 23348, 28834, 9586, 37320, 32500]	[23697, 23297, 21536, 21520, 26446, 9588, 23348, 24508, 27256, 37320, 28802, 23108, 21181, 17406, 9586, 22919, 21948, 28742, 23922, 32500, 23350, 36570, 23927, 27655, 24581, 27646, 34743, 24915, 22719, 28834, 9585, 38430, 27288, 9590, 9593, 28810, 24421, 28811, 27524, 20719, 21535, 31304, 28809, 23703, 27255, 9596, 22875, 28997, 31568, 27710, 39003, 23106, 29023, 35496, 28804, 9602, 27533, 31548, 22649, 23234, 24977, 26104, 25312, 22438, 33381, 21519, 27274, 22623, 39864, 17808, 28750, 23341, 28678, 23296, 28743, 23214, 39768, 28775, 10879, 27302, 34554, 26445, 9589, 26055, 29526, 23109, 22430, 27531, 35059, 27246, 29003, 25283, 22631, 30628, 26047, 22839, 22831, 28798, 27535, 26651]
28979	[23911, 30687, 22404, 21536, 29221, 23350, 27274, 27324, 31713, 27852, 23297, 22413, 23234, 22649, 22381, 27562, 26377, 8842, 25116, 22839]	[21536, 23697, 23297, 17406, 21948, 21181, 25116, 22413, 23234, 22919, 22623, 22719, 22438, 22365, 22381, 22831, 20727, 22839, 22364, 24965, 22404, 26348, 23182, 24508, 22635, 24071, 23350, 26626, 22387, 30687, 29221, 22835, 22669, 12188, 10879, 28804, 17405, 27274, 27852, 25039, 22278, 24907, 22578, 8849, 26377, 24058, 22649, 27562, 22640, 23911, 27324, 22524, 8842, 23542, 28809, 23348, 23214, 21933, 33833, 25751, 9602, 21856, 22651, 22966, 9593, 23921, 33381, 22490, 22562, 22609, 23896, 31713, 21859, 21154, 21126, 22433, 25088, 26109, 23397, 21145, 25097, 22432, 12186, 33581, 23090, 22834, 22405, 23293, 25247, 22585, 22406, 25108, 23108, 24079, 22435, 23036, 24427, 23927, 23679, 22409]
28980	[27209, 22369, 23671, 23296, 22578, 25058, 23728, 22432, 37022, 22405, 22919]	[22405, 22438, 17405, 22623, 21536, 22919, 27209, 22435, 22369, 22387, 22831, 24427, 23296, 25058, 22364, 22524, 24520, 22365, 23234, 17406, 23182, 22839, 23728, 22635, 23671, 22959, 22918, 22432, 22572, 22553, 22578, 22631, 33581, 24079, 22649, 22398, 29518, 22834, 21858, 29520, 22719, 26484, 22410, 22413, 37022, 22522, 23894, 23513, 12190, 32755, 22671, 26492, 25039, 26623, 22401, 23542, 8855, 21856, 23214, 8845, 21920, 24430, 25247, 22404, 21154, 26957, 21695, 25076, 25879, 12188, 22835, 25059, 22430, 23717, 22562, 25240, 24436, 24712, 22409, 21948, 23709, 23681, 22380, 40835, 23225, 22669, 21694, 27744, 31813, 28065, 21535, 22454, 22941, 22423, 30236, 31220, 23529, 24070, 10882, 22830]
28981	[35615, 21899, 23885, 21536, 10877, 27641, 27076, 39336]	[27076, 23885, 21536, 35615, 10877, 27641, 21899, 21892, 21896, 21898, 31286, 39336, 34192, 21910, 30818, 27204, 36044, 34189, 35617, 22725, 17406, 39385, 39481, 39386, 21147, 21911, 40505, 35616, 25277, 21891, 39387, 34187, 33577, 39761, 34190, 40667, 23297, 37536, 38851, 26443, 21885, 21890, 34191, 36063, 27077, 39384, 35618, 31896, 10879, 33596, 24037, 35614, 21895, 27078, 26128, 31575, 21897, 36068, 31893, 38370, 38844, 39096, 26404, 36143, 39389, 40196, 35792, 30333, 24179, 32282, 10880, 38843, 21883, 24965, 39390, 38371, 39471, 40070, 37555, 22719, 39388, 10883, 35613, 31115, 39296, 40116, 24590, 37023, 37463, 24535, 38369, 33597, 10876, 25527, 23869, 26854, 21933, 23202, 33727, 21573]
28982	[26012, 3094, 4622, 31034, 7362, 13789, 30712, 13798, 1589, 11139, 3084, 2067, 4841, 5615, 2903]	[559, 2067, 4519, 529, 2474, 5423, 5615, 3094, 3736, 3092, 4622, 13798, 176, 30712, 1594, 4623, 3022, 296, 2263, 2903, 3084, 1601, 9822, 192, 11139, 26012, 1589, 1571, 1441, 3039, 307, 16986, 805, 9851, 16389, 3044, 3105, 4565, 12266, 13339, 30724, 1430, 30745, 3784, 8828, 4841, 7353, 12308, 2323, 1624, 6624, 3421, 8605, 16486, 7362, 3133, 1553, 194, 305, 5637, 3019, 3078, 6204, 13789, 1428, 797, 11164, 310, 3787, 3098, 11373, 21069, 18402, 12306, 12180, 15384, 1421, 16996, 3077, 8894, 8579, 5378, 325, 4579, 1620, 3070, 13923, 3034, 4570, 3071, 2258, 445, 3768, 4627, 3024, 5639, 5015, 11711, 14235, 16393]
